fu3Column	fu2Column	Instrument	fu3Core
id	User.code	ALL	ALL
ipaddr	DELETE	ALL	ALL
datestamp	Completed.Timestamp	ALL	ALL
submitdate	Completed	ALL	ALL
startlanguage	Language	ALL	ALL
IdCheckGender	id_check_gender	ALL	ALL
IdCheckDob	id_check_dob	ALL	ALL
TS1	ts_1	ALL	ALL
leqYear21	leq_21_year	IMGN_LEQ	2
leqFeel21	leq_21_feel	IMGN_LEQ	2
leqEver22	leq_22_ever	IMGN_LEQ	2
leqYear22	leq_22_year	IMGN_LEQ	2
leqFeel22	leq_22_feel	IMGN_LEQ	2
leqEver23	leq_23_ever	IMGN_LEQ	2
leqYear23	leq_23_year	IMGN_LEQ	2
leqFeel23	leq_23_feel	IMGN_LEQ	2
leqEver24	leq_24_ever	IMGN_LEQ	2
leqYear24	leq_24_year	IMGN_LEQ	2
leqFeel24	leq_24_feel	IMGN_LEQ	2
leqEver25	leq_25_ever	IMGN_LEQ	2
leqYear25	leq_25_year	IMGN_LEQ	2
leqFeel25	leq_25_feel	IMGN_LEQ	2
leqEver26	leq_26_ever	IMGN_LEQ	2
leqYear26	leq_26_year	IMGN_LEQ	2
leqFeel26	leq_26_feel	IMGN_LEQ	2
leqEver27	leq_27_ever	IMGN_LEQ	2
leqYear27	leq_27_year	IMGN_LEQ	2
leqFeel27	leq_27_feel	IMGN_LEQ	2
leqEver28	leq_28_ever	IMGN_LEQ	2
leqYear28	leq_28_year	IMGN_LEQ	2
leqFeel28	leq_28_feel	IMGN_LEQ	2
leqEver29	leq_29_ever	IMGN_LEQ	2
leqYear29	leq_29_year	IMGN_LEQ	2
leqFeel29	leq_29_feel	IMGN_LEQ	2
leqEver30	leq_30_ever	IMGN_LEQ	2
leqYear30	leq_30_year	IMGN_LEQ	2
leqFeel30	leq_30_feel	IMGN_LEQ	2
leqEver31	leq_31_ever	IMGN_LEQ	2
leqYear31	leq_31_year	IMGN_LEQ	2
leqFeel31	leq_31_feel	IMGN_LEQ	2
leqEver32	leq_32_ever	IMGN_LEQ	2
leqYear32	leq_32_year	IMGN_LEQ	2
leqFeel32	leq_32_feel	IMGN_LEQ	2
leqEver33	leq_33_ever	IMGN_LEQ	2
leqYear33	leq_33_year	IMGN_LEQ	2
leqFeel33	leq_33_feel	IMGN_LEQ	2
leqEver34	leq_34_ever	IMGN_LEQ	2
leqYear34	leq_34_year	IMGN_LEQ	2
leqFeel34	leq_34_feel	IMGN_LEQ	2
leqEver35	leq_35_ever	IMGN_LEQ	2
leqYear35	leq_35_year	IMGN_LEQ	2
leqFeel35	leq_35_feel	IMGN_LEQ	2
leqEver36	leq_36_ever	IMGN_LEQ	2
leqYear36	leq_36_year	IMGN_LEQ	2
leqFeel36	leq_36_feel	IMGN_LEQ	2
leqEver37	leq_37_ever	IMGN_LEQ	2
leqYear37	leq_37_year	IMGN_LEQ	2
leqFeel37	leq_37_feel	IMGN_LEQ	2
leqEver38	leq_38_ever	IMGN_LEQ	2
leqYear38	leq_38_year	IMGN_LEQ	2
leqFeel38	leq_38_feel	IMGN_LEQ	2
leqEver39	leq_39_ever	IMGN_LEQ	2
leqYear39	leq_39_year	IMGN_LEQ	2
leqFeel39	leq_39_feel	IMGN_LEQ	2
CESD.1.	CSED_01	IMGN_CESD	2
CESD.2.	CSED_02	IMGN_CESD	2
CESD.3.	CSED_03	IMGN_CESD	2
CESD.4.	CSED_04	IMGN_CESD	2
CESD.5.	CSED_05	IMGN_CESD	2
CESD.6.	CSED_06	IMGN_CESD	2
CESD.7.	CSED_07	IMGN_CESD	2
CESD.8.	CSED_08	IMGN_CESD	2
CESD.9.	CSED_09	IMGN_CESD	2
CESD.10.	CSED_10	IMGN_CESD	2
CESD.11.	CSED_11	IMGN_CESD	2
CESD.12.	CSED_12	IMGN_CESD	2
CESD.13.	CSED_13	IMGN_CESD	2
CESD.14.	CSED_14	IMGN_CESD	2
CESD.15.	CSED_15	IMGN_CESD	2
CESD.16.	CSED_16	IMGN_CESD	2
CESD.17.	CSED_17	IMGN_CESD	2
CESD.18.	CSED_18	IMGN_CESD	2
CESD.19.	CSED_19	IMGN_CESD	2
CESD.20.	CSED_20	IMGN_CESD	2
TFEQ.1.	TFEQ_1	IMGN_TFEQ	2
TFEQ.2.	TFEQ_2	IMGN_TFEQ	2
TFEQ.3.	TFEQ_3	IMGN_TFEQ	2
TFEQ.4.	TFEQ_4	IMGN_TFEQ	2
TFEQ.5.	TFEQ_5	IMGN_TFEQ	2
TFEQ.6.	TFEQ_6	IMGN_TFEQ	2
TFEQ.7.	TFEQ_7	IMGN_TFEQ	2
TFEQ.8.	TFEQ_8	IMGN_TFEQ	2
TFEQ.9.	TFEQ_9	IMGN_TFEQ	2
TFEQ.10.	TFEQ_10	IMGN_TFEQ	2
TFEQ.11.	TFEQ_11	IMGN_TFEQ	2
TFEQ.12.	TFEQ_12	IMGN_TFEQ	2
TFEQ.13.	TFEQ_13	IMGN_TFEQ	2
TFEQ14	TFEQ_14	IMGN_TFEQ	2
TFEQ15	TFEQ_15	IMGN_TFEQ	2
TFEQ16	TFEQ_16	IMGN_TFEQ	2
TFEQ17	TFEQ_17	IMGN_TFEQ	2
TFEQ18.R.	TFEQ_18	IMGN_TFEQ	2
CAPEa.1.	CAPE42_1a	IMGN_CAPE	2
CAPEa.2.	CAPE42_2a	IMGN_CAPE	2
CAPEa.3.	CAPE42_3a	IMGN_CAPE	2
CAPEa.4.	CAPE42_4a	IMGN_CAPE	2
CAPEa.5.	CAPE42_5a	IMGN_CAPE	2
CAPEa.6.	CAPE42_6a	IMGN_CAPE	2
CAPEa.7.	CAPE42_7a	IMGN_CAPE	2
CAPEa.8.	CAPE42_8a	IMGN_CAPE	2
CAPEa.9.	CAPE42_9a	IMGN_CAPE	2
CAPEa.10.	CAPE42_10a	IMGN_CAPE	2
CAPEa.11.	CAPE42_11a	IMGN_CAPE	2
CAPEa.12.	CAPE42_12a	IMGN_CAPE	2
CAPEa.13.	CAPE42_13a	IMGN_CAPE	2
CAPEa.14.	CAPE42_14a	IMGN_CAPE	2
CAPEa.15.	CAPE42_15a	IMGN_CAPE	2
CAPEa.16.	CAPE42_16a	IMGN_CAPE	2
CAPEa.17.	CAPE42_17a	IMGN_CAPE	2
CAPEa.18.	CAPE42_18a	IMGN_CAPE	2
CAPEa.19.	CAPE42_19a	IMGN_CAPE	2
CAPEa.20.	CAPE42_20a	IMGN_CAPE	2
CAPEa.21.	CAPE42_21a	IMGN_CAPE	2
CAPEa.22.	CAPE42_22a	IMGN_CAPE	2
CAPEa.23.	CAPE42_23a	IMGN_CAPE	2
CAPEa.24.	CAPE42_24a	IMGN_CAPE	2
CAPEa.25.	CAPE42_25a	IMGN_CAPE	2
CAPEa.26.	CAPE42_26a	IMGN_CAPE	2
CAPEa.27.	CAPE42_27a	IMGN_CAPE	2
CAPEa.28.	CAPE42_28a	IMGN_CAPE	2
CAPEa.29.	CAPE42_29a	IMGN_CAPE	2
CAPEa.30.	CAPE42_30a	IMGN_CAPE	2
CAPEa.31.	CAPE42_31a	IMGN_CAPE	2
CAPEa.32.	CAPE42_32a	IMGN_CAPE	2
CAPEa.33.	CAPE42_33a	IMGN_CAPE	2
CAPEa.34.	CAPE42_34a	IMGN_CAPE	2
CAPEa.35.	CAPE42_35a	IMGN_CAPE	2
CAPEa.36.	CAPE42_36a	IMGN_CAPE	2
CAPEa.37.	CAPE42_37a	IMGN_CAPE	2
CAPEa.38.	CAPE42_38a	IMGN_CAPE	2
CAPEa.39.	CAPE42_39a	IMGN_CAPE	2
CAPEa.40.	CAPE42_40a	IMGN_CAPE	2
CAPEa.41.	CAPE42_41a	IMGN_CAPE	2
CAPEa.42.	CAPE42_42a	IMGN_CAPE	2
CAPEb1	CAPE42_1b	IMGN_CAPE	2
CAPEb2	CAPE42_2b	IMGN_CAPE	2
CAPEb3	CAPE42_3b	IMGN_CAPE	2
CAPEb4	CAPE42_4b	IMGN_CAPE	2
CAPEb5	CAPE42_5b	IMGN_CAPE	2
CAPEb6	CAPE42_6b	IMGN_CAPE	2
CAPEb7	CAPE42_7b	IMGN_CAPE	2
CAPEb8	CAPE42_8b	IMGN_CAPE	2
CAPEb9	CAPE42_9b	IMGN_CAPE	2
CAPEb10	CAPE42_10b	IMGN_CAPE	2
CAPEb11	CAPE42_11b	IMGN_CAPE	2
CAPEb12	CAPE42_12b	IMGN_CAPE	2
CAPEb13	CAPE42_13b	IMGN_CAPE	2
CAPEb14	CAPE42_14b	IMGN_CAPE	2
CAPEb15	CAPE42_15b	IMGN_CAPE	2
CAPEb16	CAPE42_16b	IMGN_CAPE	2
CAPEb17	CAPE42_17b	IMGN_CAPE	2
CAPEb18	CAPE42_18b	IMGN_CAPE	2
CAPEb19	CAPE42_19b	IMGN_CAPE	2
CAPEb20	CAPE42_20b	IMGN_CAPE	2
CAPEb21	CAPE42_21b	IMGN_CAPE	2
CAPEb22	CAPE42_22b	IMGN_CAPE	2
CAPEb23	CAPE42_23b	IMGN_CAPE	2
CAPEb24	CAPE42_24b	IMGN_CAPE	2
CAPEb25	CAPE42_25b	IMGN_CAPE	2
CAPEb26	CAPE42_26b	IMGN_CAPE	2
CAPEb27	CAPE42_27b	IMGN_CAPE	2
CAPEb28	CAPE42_28b	IMGN_CAPE	2
CAPEb29	CAPE42_29b	IMGN_CAPE	2
CAPEb30	CAPE42_30b	IMGN_CAPE	2
CAPEb31	CAPE42_31b	IMGN_CAPE	2
CAPEb32	CAPE42_32b	IMGN_CAPE	2
CAPEb33	CAPE42_33b	IMGN_CAPE	2
CAPEb34	CAPE42_34b	IMGN_CAPE	2
CAPEb35	CAPE42_35b	IMGN_CAPE	2
CAPEb36	CAPE42_36b	IMGN_CAPE	2
CAPEb37	CAPE42_37b	IMGN_CAPE	2
CAPEb38	CAPE42_38b	IMGN_CAPE	2
CAPEb39	CAPE42_39b	IMGN_CAPE	2
CAPEb40	CAPE42_40b	IMGN_CAPE	2
CAPEb41	CAPE42_41b	IMGN_CAPE	2
CAPEb42	CAPE42_42b	IMGN_CAPE	2
CAPECheck.truth.	CAPECheck.truth.	IMGN_CAPE	2
CAPECheck.change.	CAPECheck.change.	IMGN_CAPE	2
BIS.1.	BIS_01	IMGN_BIS	2
BIS.2.	BIS_02	IMGN_BIS	2
BIS.3.	BIS_03	IMGN_BIS	2
BIS.4.	BIS_04	IMGN_BIS	2
BIS.5.	BIS_05	IMGN_BIS	2
BIS.6.	BIS_06	IMGN_BIS	2
BIS.7.	BIS_07	IMGN_BIS	2
BIS.8.	BIS_08	IMGN_BIS	2
BIS.9.	BIS_09	IMGN_BIS	2
BIS.10.	BIS_10	IMGN_BIS	2
BIS.11.	BIS_11	IMGN_BIS	2
BIS.12.	BIS_12	IMGN_BIS	2
BIS.13.	BIS_13	IMGN_BIS	2
BIS.14.	BIS_14	IMGN_BIS	2
BIS.15.	BIS_15	IMGN_BIS	2
BIS.16.	BIS_16	IMGN_BIS	2
BIS.17.	BIS_17	IMGN_BIS	2
BIS.18.	BIS_18	IMGN_BIS	2
BIS.19.	BIS_19	IMGN_BIS	2
BIS.20.	BIS_20	IMGN_BIS	2
BIS.21.	BIS_21	IMGN_BIS	2
BIS.22.	BIS_22	IMGN_BIS	2
BIS.23.	BIS_23	IMGN_BIS	2
BIS.24.	BIS_24	IMGN_BIS	2
BIS.25.	BIS_25	IMGN_BIS	2
BIS.26.	BIS_26	IMGN_BIS	2
BIS.27.	BIS_27	IMGN_BIS	2
BIS.28.	BIS_28	IMGN_BIS	2
BIS.29.	BIS_29	IMGN_BIS	2
BIS.30.	BIS_30	IMGN_BIS	2
ANXDX.1.	ANXDX_01	IMGN_ANXDX	2
ANXDX.2.	ANXDX_02	IMGN_ANXDX	2
ANXDX.3.	ANXDX_03	IMGN_ANXDX	2
ANXDX.4.	ANXDX_04	IMGN_ANXDX	2
ANXDX.5.	ANXDX_05	IMGN_ANXDX	2
ANXDX.6.	ANXDX_06	IMGN_ANXDX	2
ANXDX.7.	ANXDX_07	IMGN_ANXDX	2
ANXDX.8.	ANXDX_08	IMGN_ANXDX	2
ANXDX.9.	ANXDX_09	IMGN_ANXDX	2
ANXDX.10.	ANXDX_10	IMGN_ANXDX	2
ANXDX.11.	ANXDX_11	IMGN_ANXDX	2
ANXDX.12.	ANXDX_12	IMGN_ANXDX	2
ANXDX13Ever	ANXDX_13_EVER	IMGN_ANXDX	2
ANXDX14Ever	ANXDX_14_EVER	IMGN_ANXDX	2
ANXDX15Ever	ANXDX_15_EVER	IMGN_ANXDX	2
ANXDX16Ever	ANXDX_16_EVER	IMGN_ANXDX	2
ANXDX17Ever	ANXDX_17_EVER	IMGN_ANXDX	2
ANXDX13First	ANXDX_13_FIRST	IMGN_ANXDX	2
ANXDX14First	ANXDX_14_FIRST	IMGN_ANXDX	2
ANXDX15First	ANXDX_15_FIRST	IMGN_ANXDX	2
ANXDX16First	ANXDX_16_FIRST	IMGN_ANXDX	2
ANXDX17First	ANXDX_17_FIRST	IMGN_ANXDX	2
ANXDX13Now	ANXDX_13_NOW	IMGN_ANXDX	2
ANXDX14Now	ANXDX_14_NOW	IMGN_ANXDX	2
ANXDX15Now	ANXDX_15_NOW	IMGN_ANXDX	2
ANXDX16Now	ANXDX_16_NOW	IMGN_ANXDX	2
ANXDX17Now	ANXDX_17_NOW	IMGN_ANXDX	2
ANXDX13Last	ANXDX_13_LAST	IMGN_ANXDX	2
ANXDX14Last	ANXDX_14_LAST	IMGN_ANXDX	2
ANXDX15Last	ANXDX_15_LAST	IMGN_ANXDX	2
ANXDX16Last	ANXDX_16_LAST	IMGN_ANXDX	2
ANXDX17Last	ANXDX_17_LAST	IMGN_ANXDX	2
UrbanicityNow	URBANICITY_now	IMGN_URBANICITY	2
Urbanicity.city.	URBANICITY_city	IMGN_URBANICITY	2
Urbanicity.town.	URBANICITY_town	IMGN_URBANICITY	2
Urbanicity.rural.	URBANICITY_rural	IMGN_URBANICITY	2
BSI.1.	BSI_01	IMGN_BSI	2
BSI.2.	BSI_02	IMGN_BSI	2
BSI.3.	BSI_03	IMGN_BSI	2
BSI.4.	BSI_04	IMGN_BSI	2
BSI.5.	BSI_05	IMGN_BSI	2
BSI.6.	BSI_06	IMGN_BSI	2
BSI.7.	BSI_07	IMGN_BSI	2
BSI.8.	BSI_08	IMGN_BSI	2
BSI.9.	BSI_09	IMGN_BSI	2
BSI.10.	BSI_10	IMGN_BSI	2
BSI.11.	BSI_11	IMGN_BSI	2
BSI.12.	BSI_12	IMGN_BSI	2
BSI.13.	BSI_13	IMGN_BSI	2
BSI.14.	BSI_14	IMGN_BSI	2
BSI.15.	BSI_15	IMGN_BSI	2
BSI.16.	BSI_16	IMGN_BSI	2
BSI.17.	BSI_17	IMGN_BSI	2
BSI.18.	BSI_18	IMGN_BSI	2
BSI.19.	BSI_19	IMGN_BSI	2
BSI.20.	BSI_20	IMGN_BSI	2
BSI.21.	BSI_21	IMGN_BSI	2
BSI.22.	BSI_22	IMGN_BSI	2
BSI.23.	BSI_23	IMGN_BSI	2
BSI.24.	BSI_24	IMGN_BSI	2
BSI.25.	BSI_25	IMGN_BSI	2
BSI.26.	BSI_26	IMGN_BSI	2
BSI.27.	BSI_27	IMGN_BSI	2
BSI.28.	BSI_28	IMGN_BSI	2
BSI.29.	BSI_29	IMGN_BSI	2
BSI.30.	BSI_30	IMGN_BSI	2
BSI.31.	BSI_31	IMGN_BSI	2
BSI.32.	BSI_32	IMGN_BSI	2
BSI.33.	BSI_33	IMGN_BSI	2
BSI.34.	BSI_34	IMGN_BSI	2
BSI.35.	BSI_35	IMGN_BSI	2
BSI.36.	BSI_36	IMGN_BSI	2
BSI.37.	BSI_37	IMGN_BSI	2
BSI.38.	BSI_38	IMGN_BSI	2
BSI.39.	BSI_39	IMGN_BSI	2
BSI.40.	BSI_40	IMGN_BSI	2
BSI.41.	BSI_41	IMGN_BSI	2
BSI.42.	BSI_42	IMGN_BSI	2
BSI.43.	BSI_43	IMGN_BSI	2
BSI.44.	BSI_44	IMGN_BSI	2
BSI.45.	BSI_45	IMGN_BSI	2
BSI.46.	BSI_46	IMGN_BSI	2
BSI.47.	BSI_47	IMGN_BSI	2
BSI.48.	BSI_48	IMGN_BSI	2
BSI.49.	BSI_49	IMGN_BSI	2
BSI.50.	BSI_50	IMGN_BSI	2
BSI.51.	BSI_51	IMGN_BSI	2
BSI.52.	BSI_52	IMGN_BSI	2
BSI.53.	BSI_53	IMGN_BSI	2
BSICheck.truth.	BSI_Check_truth	IMGN_BSI	2
BSICheck.change.	BSI_Check_change	IMGN_BSI	2
WHO5.1.	WHO5_1	IMGN_WHO5	2
WHO5.2.	WHO5_2	IMGN_WHO5	2
WHO5.3.	WHO5_3	IMGN_WHO5	2
WHO5.4.	WHO5_4	IMGN_WHO5	2
WHO5.5.	WHO5_5	IMGN_WHO5	2
PANAS.1.	PANAS_01	IMGN_PANAS	2
PANAS.2.	PANAS_02	IMGN_PANAS	2
PANAS.3.	PANAS_03	IMGN_PANAS	2
PANAS.4.	PANAS_04	IMGN_PANAS	2
PANAS.5.	PANAS_05	IMGN_PANAS	2
PANAS.6.	PANAS_06	IMGN_PANAS	2
PANAS.7.	PANAS_07	IMGN_PANAS	2
PANAS.8.	PANAS_08	IMGN_PANAS	2
PANAS.9.	PANAS_09	IMGN_PANAS	2
PANAS.10.	PANAS_10	IMGN_PANAS	2
PANAS.11.	PANAS_11	IMGN_PANAS	2
PANAS.12.	PANAS_12	IMGN_PANAS	2
PANAS.13.	PANAS_13	IMGN_PANAS	2
PANAS.14.	PANAS_14	IMGN_PANAS	2
PANAS.15.	PANAS_15	IMGN_PANAS	2
PANAS.16.	PANAS_16	IMGN_PANAS	2
PANAS.17.	PANAS_17	IMGN_PANAS	2
PANAS.18.	PANAS_18	IMGN_PANAS	2
PANAS.19.	PANAS_19	IMGN_PANAS	2
PANAS.20.	PANAS_20	IMGN_PANAS	2
CIDS.1.	cids1	IMGN_CIDS	2
CIDS.2.	cids2	IMGN_CIDS	2
CIDS.3.	cids3	IMGN_CIDS	2
CIDS.4.	cids4	IMGN_CIDS	2
CIDS.5.	cids5	IMGN_CIDS	2
CIDS.6.	cids6	IMGN_CIDS	2
CIDS.7.	cids7	IMGN_CIDS	2
CIDS.8.	cids8	IMGN_CIDS	2
CIDS.9.	cids9	IMGN_CIDS	2
CIDS.10.	cids10	IMGN_CIDS	2
CIDS.11.	cids11	IMGN_CIDS	2
CIDS.12.	cids12	IMGN_CIDS	2
CIDS12a	cids12a	IMGN_CIDS	2
HrqolHdcm1	HRQOL_HDCM_1	IMGN_HRQOL	2
HrqolHdcm.2_day.	HRQOL_HDCM_2	IMGN_HRQOL	2
HrqolHdcm.3_day.	HRQOL_HDCM_3	IMGN_HRQOL	2
HrqolHdcm.4_day.	HRQOL_HDCM_4	IMGN_HRQOL	2
HrqolAlmIntro	DELETE	IMGN_HRQOL	2
HrqolAlm1	HRQOL_ALM_1	IMGN_HRQOL	2
HrqolAlm2	HRQOL_ALM_2	IMGN_HRQOL	2
HrqolAlm2.other.	HRQOL_ALM_2_specify	IMGN_HRQOL	2
HrqolAlm3	HRQOL_ALM_3a	IMGN_HRQOL	2
HrqolAim3unit	HRQOL_ALM_3a_unit	IMGN_HRQOL	2
HrqolAlm4	HRQOL_ALM_4	IMGN_HRQOL	2
HrqolAlm5	HRQOL_ALM_5	IMGN_HRQOL	2
HrqolHdsm.1_day.	HRQOL_HDSM_1	IMGN_HRQOL	2
HrqolHdsm.2_day.	HRQOL_HDSM_2	IMGN_HRQOL	2
HrqolHdsm.3_day.	HRQOL_HDSM_3	IMGN_HRQOL	2
HrqolHdsm.4_day.	HRQOL_HDSM_4	IMGN_HRQOL	2
HrqolHdsm.5_day.	HRQOL_HDSM_5	IMGN_HRQOL	2
K6plus1.a.	K6PLUS_1a	IMGN_K6PLUS	2
K6plus1.b.	K6PLUS_1b	IMGN_K6PLUS	2
K6plus1.c.	K6PLUS_1c	IMGN_K6PLUS	2
K6plus1.d.	K6PLUS_1d	IMGN_K6PLUS	2
K6plus1.e.	K6PLUS_1e	IMGN_K6PLUS	2
K6plus1.f.	K6PLUS_1f	IMGN_K6PLUS	2
K6plus2	K6PLUS_2	IMGN_K6PLUS	2
K6plusIntro	DELETE	NONE	2
K6plus3	K6PLUS_3	IMGN_K6PLUS	2
K6plus4	K6PLUS_4	IMGN_K6PLUS	2
K6plus5	K6PLUS_5	IMGN_K6PLUS	2
K6plus6	K6PLUS_6	IMGN_K6PLUS	2
PHQ.1.	PHQ_1	IMGN_PHQ	2
PHQ.2.	PHQ_2	IMGN_PHQ	2
PHQ.3.	PHQ_3	IMGN_PHQ	2
PHQ.4.	PHQ_4	IMGN_PHQ	2
PHQ.5.	PHQ_5	IMGN_PHQ	2
PHQ.6.	PHQ_6	IMGN_PHQ	2
PHQ.7.	PHQ_7	IMGN_PHQ	2
PHQ.8.	PHQ_8	IMGN_PHQ	2
PHQ9	PHQ_9	IMGN_PHQ	2
PSS.1.	PSS_01	IMGN_PSS	2
PSS.2.	PSS_02	IMGN_PSS	2
PSS.3.	PSS_03	IMGN_PSS	2
PSS.4.	PSS_04	IMGN_PSS	2
PSS.5.	PSS_05	IMGN_PSS	2
PSS.6.	PSS_06	IMGN_PSS	2
PSS.7.	PSS_07	IMGN_PSS	2
PSS.8.	PSS_08	IMGN_PSS	2
PSS.9.	PSS_09	IMGN_PSS	2
PSS.10.	PSS_10	IMGN_PSS	2
HF1	HF_01	IMGN_HF	2
HF2	HF_02	IMGN_HF	2
HF3	HF_03	IMGN_HF	2
HF4	HF_04	IMGN_HF	2
HF5	HF_05	IMGN_HF	2
HF6	HF_06	IMGN_HF	2
HF7	HF_07	IMGN_HF	2
HF8	HF_08	IMGN_HF	2
HF9	HF_09	IMGN_HF	2
HF10	HF_10	IMGN_HF	2
HF11	HF_11	IMGN_HF	2
HF12	HF_12	IMGN_HF	2
HF13	HF_13	IMGN_HF	2
HF14	HF_14	IMGN_HF	2
HF15	HF_15	IMGN_HF	2
HF16	HF_16	IMGN_HF	2
HF17	HF_17	IMGN_HF	2
HF18	HF_18	IMGN_HF	2
SCAMPQ1	SCAMP_01	IMGN_SCAMP	2
SCAMPQ3	SCAMP_03	IMGN_SCAMP	2
SCAMPQ4	SCAMP_04	IMGN_SCAMP	2
SCAMPQ6	SCAMP_06	IMGN_SCAMP	2
SCAMPQ7	SCAMP_07	IMGN_SCAMP	2
SCAMPQ8	SCAMP_08	IMGN_SCAMP	2
SCAMPQ10.1.	SCAMP_10_1	IMGN_SCAMP	2
SCAMPQ10.2.	SCAMP_10_2	IMGN_SCAMP	2
SCAMPQ11.1.	SCAMP_11_1	IMGN_SCAMP	2
SCAMPQ11.2.	SCAMP_11_2	IMGN_SCAMP	2
SCAMPQ12	SCAMP_12	IMGN_SCAMP	2
SCAMPQ13.a.	SCAMP_13a	IMGN_SCAMP	2
SCAMPQ13.b.	SCAMP_13b	IMGN_SCAMP	2
SCAMPQ13.c.	SCAMP_13c	IMGN_SCAMP	2
SCAMPQ13.d.	SCAMP_13d	IMGN_SCAMP	2
SCAMPQ16.1.	SCAMP_16_1	IMGN_SCAMP	2
SCAMPQ16.2.	SCAMP_16_2	IMGN_SCAMP	2
SCAMPQ17.1.	SCAMP_17_1	IMGN_SCAMP	2
SCAMPQ17.2.	SCAMP_17_2	IMGN_SCAMP	2
SCAMPQ20.1.	SCAMP_20_1	IMGN_SCAMP	2
SCAMPQ20.2.	SCAMP_20_2	IMGN_SCAMP	2
gateway2	DELETE	NONE	2
MAST1	mast1	IMGN_MAST	2
MAST.2.	mast2	IMGN_MAST	2
MAST.3.	mast3	IMGN_MAST	2
MAST.4.	mast4	IMGN_MAST	2
MAST.5.	mast5	IMGN_MAST	2
MAST.6.	mast6	IMGN_MAST	2
MAST.7.	mast7	IMGN_MAST	2
MAST.8.	mast8	IMGN_MAST	2
MAST.9.	mast9	IMGN_MAST	2
MAST.10.	mast10	IMGN_MAST	2
MAST.11.	mast11	IMGN_MAST	2
MAST.12.	mast12	IMGN_MAST	2
MAST.13.	mast13	IMGN_MAST	2
MAST.14.	mast14	IMGN_MAST	2
MAST.15.	mast15	IMGN_MAST	2
MAST.16.	mast16	IMGN_MAST	2
MAST.17.	mast17	IMGN_MAST	2
MAST.18.	mast18	IMGN_MAST	2
MAST.19.	mast19	IMGN_MAST	2
MAST.20.	mast20	IMGN_MAST	2
MAST.21a.	mast21a	IMGN_MAST	2
MAST.22a.	mast22a	IMGN_MAST	2
MAST.23a.	mast23a	IMGN_MAST	2
MAST.24.	mast24	IMGN_MAST	2
MAST.25.	mast25	IMGN_MAST	2
MAST.26.	mast26	IMGN_MAST	2
MAST.27.	mast27	IMGN_MAST	2
MAST.28.	mast28	IMGN_MAST	2
MAST.29.	mast29	IMGN_MAST	2
MAST.30.	mast30	IMGN_MAST	2
MAST.31.	mast31	IMGN_MAST	2
MAST22b	mast22b	IMGN_MAST	2
MAST23b	mast23b	IMGN_MAST	2
IRI.1.	IRI01	IMGN_IRI	2
IRI.2.	IRI02	IMGN_IRI	2
IRI.3.	IRI03	IMGN_IRI	2
IRI.4.	IRI04	IMGN_IRI	2
IRI.5.	IRI05	IMGN_IRI	2
IRI.6.	IRI06	IMGN_IRI	2
IRI.7.	IRI07	IMGN_IRI	2
IRI.8.	IRI08	IMGN_IRI	2
IRI.9.	IRI09	IMGN_IRI	2
IRI.10.	IRI10	IMGN_IRI	2
IRI.11.	IRI11	IMGN_IRI	2
IRI.12.	IRI12	IMGN_IRI	2
IRI.13.	IRI13	IMGN_IRI	2
IRI.14.	IRI14	IMGN_IRI	2
IRI.15.	IRI15	IMGN_IRI	2
IRI.16.	IRI16	IMGN_IRI	2
IRI.17.	IRI17	IMGN_IRI	2
IRI.18.	IRI18	IMGN_IRI	2
IRI.19.	IRI19	IMGN_IRI	2
IRI.20.	IRI20	IMGN_IRI	2
IRI.21.	IRI21	IMGN_IRI	2
IRI.22.	IRI22	IMGN_IRI	2
IRI.23.	IRI23	IMGN_IRI	2
IRI.24.	IRI24	IMGN_IRI	2
IRI.25.	IRI25	IMGN_IRI	2
IRI.26.	IRI26	IMGN_IRI	2
IRI.27.	IRI27	IMGN_IRI	2
IRI.28.	IRI28	IMGN_IRI	2
CSI.1.	item1	IMGN_CSI	2
CSI.2.	item2	IMGN_CSI	2
CSI.3.	item3	IMGN_CSI	2
CSI.4.	item4	IMGN_CSI	2
CSI.5.	item5	IMGN_CSI	2
CSI.6.	item6	IMGN_CSI	2
CSI.7.	item7	IMGN_CSI	2
CSI.8.	item8	IMGN_CSI	2
CSI.9.	item9	IMGN_CSI	2
CSI.11.	item11	IMGN_CSI	2
CSI.12.	item12	IMGN_CSI	2
CSI.13.	item13	IMGN_CSI	2
CSI.14.	item14	IMGN_CSI	2
CSI.15.	item15	IMGN_CSI	2
CSI.16.	item16	IMGN_CSI	2
CSI.17.	item17	IMGN_CSI	2
CSI.18.	item18	IMGN_CSI	2
CSI.19.	item19	IMGN_CSI	2
CSI.22.	item22	IMGN_CSI	2
CSI.30.	item30	IMGN_CSI	2
CSI.31.	item31	IMGN_CSI	2
CSI.32.	item32	IMGN_CSI	2
CSI.33.	item33	IMGN_CSI	2
CSI.34.	item34	IMGN_CSI	2
RRS.1.	RRS_1	IMGN_RRS	2
RRS.2.	RRS_2	IMGN_RRS	2
RRS.3.	RRS_3	IMGN_RRS	2
RRS.4.	RRS_4	IMGN_RRS	2
RRS.5.	RRS_5	IMGN_RRS	2
RRS.6.	RRS_6	IMGN_RRS	2
RRS.7.	RRS_7	IMGN_RRS	2
RRS.8.	RRS_8	IMGN_RRS	2
RRS.9.	RRS_9	IMGN_RRS	2
